OrderID,OrderDate,CustomerID,PaymentMethod,OrderStatus
O00560,2026-07-08,C0999,Net Banking,Delivered
O00561,2025-10-12,C0100,COD,Delivered
O00562,2025-09-13,C0990,UPI,Cancelled
O00563,2025-11-25,C0599,Credit Card,Delivered
O00564,2025-06-23,C0403,UPI,Delivered
O00565,2025-12-09,C0396,UPI,Delivered
O00566,2024-07-09,C0527,Net Banking,Delivered
O00567,2024-11-10,C0415,UPI,Delivered
O00568,2026-06-19,C0939,Debit Card,Delivered
O00569,2025-07-16,C0613,Debit Card,Returned
O00570,2025-10-22,C0677,COD,Delivered
O00571,2026-02-18,C0463,Net Banking,Delivered
O00572,2025-07-15,C0541,Net Banking,Delivered
O00573,2026-06-18,C0626,Credit Card,Delivered
O00574,2026-01-27,C0619,UPI,Delivered
O00575,2024-04-22,C0922,Credit Card,Delivered
O00576,2024-06-18,C0364,Credit Card,Delivered
O00577,2025-04-12,C0130,Debit Card,Cancelled
O00578,2025-11-08,C0084,Debit Card,Delivered
O00579,2026-07-09,C0271,Credit Card,Delivered
O00580,2024-01-14,C0244,UPI,Delivered
O00581,2025-12-15,C0388,UPI,Delivered
O00582,2024-10-14,C0214,Debit Card,Delivered
O00583,2026-06-25,C0818,Debit Card,Delivered
O00584,2024-07-07,C0166,Debit Card,Delivered
O00585,2026-07-02,C0791,Credit Card,Delivered
O00586,2024-06-03,C0059,UPI,Delivered
O00587,2025-07-20,C0602,Net Banking,Delivered
O00588,2025-11-24,C0883,Net Banking,Delivered
O00589,2025-12-22,C0843,Credit Card,Delivered
O00590,2026-06-06,C0924,Debit Card,Delivered
O00591,2025-04-15,C0504,Credit Card,Delivered
O00592,2024-03-15,C0706,Debit Card,Delivered
O00593,2024-10-03,C0123,Net Banking,Delivered
O00594,2026-07-28,C0648,Debit Card,Delivered
O00595,2025-10-06,C0413,Credit Card,Delivered
O00596,2024-12-08,C0139,Credit Card,Delivered
O00597,2025-02-28,C0229,Debit Card,Delivered
O00598,2025-07-24,C0274,Debit Card,Delivered
O00599,2025-05-25,C0439,Credit Card,Delivered
O00600,2026-05-06,C0562,Debit Card,Delivered
O00601,2024-06-30,C0910,UPI,Delivered
O00602,2025-04-02,C0118,COD,Delivered
O00603,2026-07-06,C0714,Net Banking,Delivered
O00604,2026-04-30,C0995,Credit Card,Delivered
O00605,2026-04-12,C0905,Credit Card,Delivered
O00606,2024-03-04,C0483,UPI,Cancelled
O00607,2026-04-18,C0395,UPI,Delivered
O00608,2024-09-16,C0703,UPI,Delivered
O00609,2024-07-11,C0876,Debit Card,Delivered
O00610,2025-10-16,C0460,COD,Delivered
O00611,2025-09-07,C0835,Credit Card,Delivered
O00612,2025-02-09,C0693,Credit Card,Delivered
O00613,2025-12-26,C0935,Credit Card,Returned
O00614,2026-01-23,C0078,UPI,Delivered
O00615,2026-07-31,C0952,UPI,Delivered
O00616,2025-12-21,C0412,Net Banking,Returned
O00617,2024-04-02,C0075,COD,Cancelled
O00618,2025-03-05,C0295,Credit Card,Delivered
O00619,2025-10-15,C0793,Debit Card,Delivered
O00620,2025-03-09,C0021,COD,Delivered
O00621,2025-02-07,C0906,UPI,Delivered
O00622,2025-03-09,C0171,Net Banking,Delivered
O00623,2024-04-21,C0015,Debit Card,Delivered
O00624,2026-07-17,C0211,Credit Card,Returned
O00625,2025-01-09,C0560,UPI,Delivered
O00626,2024-02-28,C0086,Debit Card,Delivered
O00627,2024-02-12,C0149,Net Banking,Delivered
O00628,2024-07-25,C0700,UPI,Delivered
O00629,2026-02-18,C0372,Credit Card,Delivered
O00630,2024-10-22,C0480,UPI,Delivered
O00631,2024-04-27,C0818,COD,Delivered
O00632,2025-06-15,C0151,Credit Card,Delivered
O00633,2024-08-09,C0141,Net Banking,Delivered
O00634,2024-06-14,C0069,Credit Card,Delivered
O00635,2025-10-04,C0260,UPI,Delivered
O00636,2024-06-04,C0988,UPI,Delivered
O00637,2024-07-02,C0846,UPI,Delivered
O00638,2024-03-30,C0968,UPI,Delivered
O00639,2024-04-03,C0521,Credit Card,Delivered
O00640,2024-01-13,C0633,UPI,Delivered
O00641,2026-04-13,C0371,Credit Card,Delivered
O00642,2026-03-15,C0419,Credit Card,Delivered
O00643,2026-01-11,C0101,Credit Card,Delivered
O00644,2026-04-13,C0661,Debit Card,Delivered
O00645,2026-03-14,C0954,Debit Card,Delivered
O00646,2025-03-13,C0658,COD,Delivered
O00647,2025-06-21,C0865,UPI,Delivered
O00648,2025-08-09,C0968,Credit Card,Delivered
O00649,2026-05-25,C0243,Credit Card,Delivered
O00650,2026-07-24,C0753,Credit Card,Delivered
O00651,2026-03-21,C0512,Debit Card,Delivered
O00652,2024-05-29,C0849,Credit Card,Cancelled
O00653,2025-10-21,C0555,Credit Card,Delivered
O00654,2024-01-08,C0095,Credit Card,Delivered
O00655,2024-01-29,C0226,COD,Delivered
O00656,2024-10-22,C0518,COD,Delivered
O00657,2026-07-14,C0214,UPI,Delivered
O00658,2025-12-21,C0718,UPI,Delivered
O00659,2025-10-01,C0067,Net Banking,Delivered
O00660,2024-12-05,C0396,COD,Delivered
O00661,2025-09-19,C0612,UPI,Delivered
O00662,2025-03-14,C0012,Credit Card,Delivered
O00663,2024-05-23,C0237,COD,Delivered
O00664,2026-07-30,C0834,Debit Card,Delivered
O00665,2026-04-09,C0770,UPI,Delivered
O00666,2026-01-16,C0399,Credit Card,Delivered
O00667,2025-06-02,C0407,COD,Delivered
O00668,2024-02-14,C0925,Net Banking,Cancelled
O00669,2024-08-26,C0849,Debit Card,Delivered
O00670,2024-06-03,C0480,Debit Card,Delivered
O00671,2024-06-29,C0647,UPI,Cancelled
O00672,2024-08-02,C0222,Net Banking,Delivered
O00673,2024-03-28,C0156,UPI,Delivered
O00674,2024-09-12,C0654,COD,Delivered
O00675,2025-05-25,C0428,Credit Card,Delivered
O00676,2024-03-13,C0158,COD,Delivered
O00677,2026-07-19,C0977,UPI,Delivered
O00678,2024-06-27,C0416,Credit Card,Delivered
O00679,2024-07-30,C0326,UPI,Delivered
O00680,2026-03-15,C0371,Debit Card,Delivered
O00681,2024-08-21,C0344,Net Banking,Delivered
O00682,2025-04-09,C0262,Debit Card,Delivered
O00683,2026-01-20,C0283,Credit Card,Delivered
O00684,2024-08-10,C0850,UPI,Delivered
O00685,2025-09-22,C0856,COD,Delivered
O00686,2026-04-04,C0229,Debit Card,Delivered
O00687,2024-09-20,C0888,Debit Card,Delivered
O00688,2024-07-25,C0280,Net Banking,Delivered
O00689,2025-08-29,C0870,Debit Card,Returned
O00690,2026-06-03,C0290,Credit Card,Delivered
O00691,2026-01-03,C0680,Debit Card,Delivered
O00692,2024-12-31,C0047,Debit Card,Delivered
O00693,2024-10-02,C0975,COD,Delivered
O00694,2025-01-14,C0715,Net Banking,Delivered
O00695,2026-01-12,C0214,UPI,Delivered
O00696,2024-11-04,C0758,Credit Card,Delivered
O00697,2025-09-22,C0024,UPI,Delivered
O00698,2024-09-24,C0321,UPI,Delivered
O00699,2026-02-23,C0274,Debit Card,Delivered
O00700,2024-03-04,C0556,COD,Delivered
O00701,2026-03-20,C0844,UPI,Delivered
O00702,2024-12-15,C0313,Credit Card,Delivered
O00703,2026-07-13,C0363,COD,Delivered
O00704,2026-07-03,C0668,Net Banking,Returned
O00705,2025-05-08,C1000,Credit Card,Delivered
O00706,2025-06-06,C0380,Net Banking,Delivered
O00707,2024-04-07,C0711,Credit Card,Delivered
O00708,2024-03-11,C0919,UPI,Delivered
O00709,2024-12-29,C0981,UPI,Delivered
O00710,2025-07-23,C0674,UPI,Delivered
O00711,2026-03-12,C0907,Credit Card,Delivered
O00712,2026-02-01,C0470,COD,Delivered
O00713,2024-10-02,C0746,Net Banking,Delivered
O00714,2024-02-19,C0675,Credit Card,Delivered
O00715,2024-12-23,C0116,Credit Card,Delivered
O00716,2025-12-28,C0605,UPI,Delivered
O00717,2026-06-24,C0042,Debit Card,Delivered
O00718,2026-07-16,C0796,Net Banking,Delivered
O00719,2025-07-17,C0379,UPI,Delivered
O00720,2026-02-21,C0722,UPI,Cancelled
O00721,2025-04-29,C0206,Debit Card,Delivered
O00722,2024-03-24,C0466,Credit Card,Delivered
O00723,2026-06-17,C0732,Credit Card,Delivered
O00724,2026-03-15,C0280,Debit Card,Delivered
O00725,2025-09-29,C0648,Credit Card,Delivered
O00726,2026-03-18,C0618,UPI,Delivered
O00727,2025-08-06,C0118,Credit Card,Delivered
O00728,2024-10-22,C0237,Credit Card,Delivered
O00729,2024-08-23,C0309,COD,Delivered
O00730,2024-02-25,C0456,COD,Delivered
O00731,2026-07-07,C0900,COD,Returned
O00732,2024-12-25,C0475,Debit Card,Delivered
O00733,2026-06-25,C0100,Credit Card,Delivered
O00734,2024-04-19,C0261,Debit Card,Delivered
O00735,2024-07-10,C0993,COD,Delivered
O00736,2026-06-22,C0305,UPI,Delivered
O00737,2024-04-02,C0354,Credit Card,Delivered
O00738,2026-05-11,C0286,Debit Card,Delivered
O00739,2025-07-21,C0328,Debit Card,Delivered
O00740,2024-02-29,C0103,UPI,Delivered
O00741,2025-10-11,C0063,Credit Card,Delivered
O00742,2024-02-08,C0687,Net Banking,Delivered
O00743,2025-06-23,C0282,Credit Card,Delivered
O00744,2024-02-18,C0441,Net Banking,Delivered
O00745,2025-02-23,C0293,Credit Card,Delivered
O00746,2025-09-28,C0738,COD,Cancelled
O00747,2024-01-13,C0007,Credit Card,Delivered
O00748,2024-02-05,C0639,Credit Card,Delivered
O00749,2024-04-10,C0936,UPI,Delivered
O00750,2026-03-04,C0092,UPI,Delivered
O00751,2024-03-26,C0935,Debit Card,Delivered
O00752,2025-05-30,C0190,Credit Card,Delivered
O00753,2024-08-10,C0871,Credit Card,Delivered
O00754,2024-12-03,C0476,UPI,Returned
O00755,2024-06-14,C0511,Net Banking,Delivered
O00756,2025-01-17,C0462,Net Banking,Cancelled
O00757,2026-05-05,C0053,UPI,Delivered
O00758,2026-06-13,C0754,Debit Card,Delivered
O00759,2025-01-10,C0486,Net Banking,Delivered
O00760,2025-04-15,C0644,Debit Card,Delivered
O00761,2026-02-28,C0490,UPI,Delivered
O00762,2025-10-03,C0978,Debit Card,Delivered
O00763,2024-01-31,C0364,UPI,Delivered
O00764,2025-01-09,C0112,UPI,Delivered
O00765,2024-01-11,C0409,UPI,Delivered
O00766,2024-10-28,C0007,Credit Card,Delivered
O00767,2024-04-05,C0742,UPI,Delivered
O00768,2024-07-08,C0668,COD,Delivered
O00769,2025-03-28,C0197,UPI,Delivered
O00770,2024-07-10,C0835,UPI,Cancelled
O00771,2025-04-30,C0876,Credit Card,Delivered
O00772,2024-09-22,C0735,UPI,Cancelled
O00773,2025-02-27,C0367,Credit Card,Delivered
O00774,2024-05-07,C0250,UPI,Delivered
O00775,2024-08-25,C0916,UPI,Delivered
O00776,2026-07-08,C0595,UPI,Delivered
O00777,2024-12-20,C0240,Credit Card,Delivered
O00778,2026-07-28,C0380,UPI,Cancelled
O00779,2024-04-21,C0907,Net Banking,Delivered
O00780,2026-04-07,C0872,Debit Card,Returned
O00781,2025-03-21,C0835,Debit Card,Delivered
O00782,2024-12-08,C0471,Credit Card,Delivered
O00783,2024-05-24,C0775,Credit Card,Delivered
O00784,2024-03-05,C0919,COD,Delivered
O00785,2024-09-03,C0701,UPI,Delivered
O00786,2026-01-04,C0455,UPI,Returned
O00787,2025-05-04,C0366,UPI,Delivered
O00788,2026-04-04,C0290,UPI,Returned
O00789,2025-03-14,C0874,UPI,Delivered
O00790,2024-04-15,C0403,Debit Card,Delivered
O00791,2024-06-29,C0058,Credit Card,Delivered
O00792,2024-07-02,C0521,COD,Delivered
O00793,2024-08-13,C0304,UPI,Delivered
O00794,2026-02-15,C0115,UPI,Cancelled
O00795,2026-02-28,C0210,COD,Delivered
O00796,2026-06-27,C0041,Net Banking,Delivered
O00797,2024-03-29,C0816,Credit Card,Delivered
O00798,2025-11-18,C0173,Credit Card,Delivered
O00799,2025-06-13,C0234,Net Banking,Delivered
O00800,2025-01-05,C0793,Credit Card,Delivered
O00801,2026-07-24,C0884,UPI,Delivered
O00802,2026-07-01,C0590,Net Banking,Delivered
O00803,2025-02-02,C0620,Credit Card,Delivered
O00804,2024-04-15,C0793,UPI,Delivered
O00805,2024-09-27,C0403,Credit Card,Delivered
O00806,2026-04-10,C0039,Credit Card,Delivered
O00807,2025-05-17,C0119,COD,Delivered
O00808,2025-11-09,C0335,UPI,Delivered
O00809,2025-06-08,C0336,COD,Returned
O00810,2026-04-28,C0539,Credit Card,Delivered
O00811,2024-02-01,C0616,Credit Card,Delivered
O00812,2025-01-27,C0074,UPI,Delivered
O00813,2024-02-09,C0191,Debit Card,Delivered
O00814,2025-10-21,C0324,COD,Delivered
O00815,2024-08-05,C0147,Credit Card,Delivered
O00816,2025-12-31,C0767,UPI,Delivered
O00817,2024-03-22,C0284,Credit Card,Returned
O00818,2026-04-24,C0213,Net Banking,Delivered
O00819,2025-12-20,C0635,UPI,Cancelled
O00820,2024-07-19,C0718,Debit Card,Cancelled
O00821,2025-03-22,C0929,Credit Card,Delivered
O00822,2026-04-23,C0752,UPI,Delivered
O00823,2025-03-03,C0394,Credit Card,Delivered
O00824,2024-02-07,C0339,UPI,Delivered
O00825,2024-07-29,C0798,Net Banking,Delivered
O00826,2025-03-19,C0022,Debit Card,Delivered
O00827,2024-11-22,C0771,Credit Card,Delivered
O00828,2026-01-30,C0869,Credit Card,Delivered
O00829,2024-08-14,C0105,UPI,Returned
O00830,2024-02-17,C0466,Net Banking,Delivered
O00831,2024-01-18,C0459,Credit Card,Delivered
O00832,2026-06-30,C0432,Credit Card,Delivered
O00833,2025-03-14,C0770,Credit Card,Delivered
O00834,2026-03-17,C0716,Credit Card,Delivered
O00835,2025-12-08,C0822,UPI,Delivered
O00836,2024-07-05,C0774,UPI,Delivered
O00837,2024-12-10,C0619,UPI,Delivered
O00838,2024-08-11,C0763,Net Banking,Delivered
O00839,2026-04-09,C0936,UPI,Delivered
O00840,2025-05-02,C0221,UPI,Delivered
O00841,2026-06-27,C0379,Net Banking,Delivered
O00842,2026-05-26,C0222,UPI,Delivered
O00843,2026-04-28,C0258,Debit Card,Delivered
O00844,2024-08-16,C0713,UPI,Delivered
O00845,2025-01-24,C0367,UPI,Cancelled
O00846,2025-08-11,C0770,Credit Card,Delivered
O00847,2024-07-06,C0349,UPI,Delivered
O00848,2026-05-07,C0225,Net Banking,Cancelled
O00849,2024-09-26,C0714,Credit Card,Cancelled
O00850,2025-08-29,C0738,UPI,Delivered
O00851,2024-11-05,C0236,UPI,Delivered
O00852,2024-05-11,C0183,Credit Card,Delivered
O00853,2025-07-04,C0712,UPI,Delivered
O00854,2024-03-12,C0869,UPI,Delivered
O00855,2026-03-03,C0758,Credit Card,Delivered
O00856,2026-04-24,C0444,Net Banking,Delivered
O00857,2025-11-02,C0865,Credit Card,Cancelled
O00858,2024-07-05,C0623,Debit Card,Delivered
O00859,2025-04-30,C0006,COD,Delivered
O00860,2024-07-09,C0236,UPI,Returned
O00861,2025-02-25,C0127,Net Banking,Delivered
O00862,2024-04-29,C0104,Net Banking,Delivered
O00863,2024-08-07,C0749,Credit Card,Delivered
O00864,2024-02-22,C0915,COD,Delivered
O00865,2026-01-03,C0480,UPI,Delivered
O00866,2025-03-26,C0155,UPI,Delivered
O00867,2025-02-15,C0257,Net Banking,Delivered
O00868,2025-10-04,C0235,Credit Card,Cancelled
O00869,2024-08-24,C0500,UPI,Delivered
O00870,2026-01-27,C0289,UPI,Delivered
O00871,2026-01-07,C0510,Net Banking,Delivered
O00872,2025-12-20,C0552,Net Banking,Delivered
O00873,2025-02-09,C0800,Credit Card,Delivered
O00874,2025-08-30,C0709,COD,Delivered
O00875,2025-02-25,C0785,UPI,Delivered
O00876,2025-12-12,C0894,UPI,Delivered
O00877,2024-09-03,C0776,Debit Card,Delivered
O00878,2024-03-12,C0569,Net Banking,Delivered
O00879,2026-04-09,C0298,UPI,Delivered
O00880,2024-07-03,C0610,UPI,Delivered
O00881,2024-01-06,C0137,Net Banking,Delivered
O00882,2024-07-24,C0376,COD,Delivered
O00883,2025-06-27,C0087,Debit Card,Delivered
O00884,2025-09-02,C0419,UPI,Delivered
O00885,2026-06-24,C0754,COD,Delivered
O00886,2025-01-21,C0199,COD,Delivered
O00887,2026-02-06,C0463,Credit Card,Cancelled
O00888,2025-11-29,C0437,Net Banking,Delivered
O00889,2024-03-16,C0310,Net Banking,Delivered
O00890,2024-06-25,C0596,COD,Delivered
O00891,2026-04-06,C0754,Net Banking,Delivered
O00892,2026-03-09,C0281,Debit Card,Delivered
O00893,2024-12-14,C0323,Debit Card,Delivered
O00894,2024-09-11,C0764,Credit Card,Returned
O00895,2026-04-16,C0702,Debit Card,Delivered
O00896,2025-12-02,C0951,Net Banking,Delivered
O00897,2024-11-03,C0942,COD,Delivered
O00898,2024-12-10,C0152,Credit Card,Delivered
O00899,2024-05-06,C0994,Credit Card,Delivered
O00900,2026-07-25,C0302,Credit Card,Delivered
O00901,2024-10-13,C0278,Debit Card,Delivered
O00902,2026-02-04,C0651,Debit Card,Delivered
O00903,2025-12-25,C0688,UPI,Delivered
O00904,2026-01-31,C0008,Credit Card,Delivered
O00905,2025-08-18,C0807,UPI,Delivered
O00906,2025-05-01,C0235,UPI,Delivered
O00907,2025-01-17,C0675,Net Banking,Delivered
O00908,2025-02-09,C0561,UPI,Delivered
O00909,2025-01-22,C0302,UPI,Delivered
O00910,2025-06-08,C0038,UPI,Delivered
O00911,2025-07-10,C0136,UPI,Delivered
O00912,2025-09-30,C0822,Net Banking,Cancelled
O00913,2026-07-26,C0421,Credit Card,Delivered
O00914,2025-09-17,C0219,COD,Delivered
O00915,2024-10-02,C0348,Credit Card,Cancelled
O00916,2025-05-14,C0808,UPI,Delivered
O00917,2025-12-17,C0546,UPI,Delivered
O00918,2024-12-02,C0864,Debit Card,Delivered
O00919,2026-07-20,C0079,Credit Card,Delivered
O00920,2025-04-25,C0748,COD,Delivered
O00921,2026-06-15,C0895,Debit Card,Delivered
O00922,2026-06-29,C0273,Credit Card,Delivered
O00923,2024-09-29,C0161,Net Banking,Cancelled
O00924,2026-07-08,C0687,COD,Delivered
O00925,2024-02-27,C0878,Credit Card,Delivered
O00926,2024-11-23,C0308,UPI,Delivered
O00927,2025-12-31,C0374,Debit Card,Delivered
O00928,2024-04-18,C0976,Credit Card,Returned
O00929,2024-10-05,C0733,COD,Delivered
O00930,2025-11-16,C0009,Credit Card,Delivered
O00931,2024-11-23,C0801,UPI,Delivered
O00932,2026-02-14,C0444,COD,Delivered
O00933,2024-11-10,C0113,Net Banking,Delivered
O00934,2025-04-18,C0989,UPI,Delivered
O00935,2024-04-20,C0205,COD,Delivered
O00936,2025-11-29,C0405,UPI,Delivered
O00937,2026-02-19,C0698,Credit Card,Delivered
O00938,2026-07-23,C0853,COD,Delivered
O00939,2024-08-16,C0197,Credit Card,Delivered
O00940,2025-05-11,C0778,UPI,Cancelled
O00941,2024-06-04,C0774,Credit Card,Delivered
O00942,2025-04-17,C0760,Debit Card,Delivered
O00943,2025-12-01,C0115,UPI,Delivered
O00944,2024-09-28,C0121,Credit Card,Delivered
O00945,2026-06-05,C0653,Debit Card,Delivered
O00946,2024-01-02,C0065,UPI,Cancelled
O00947,2026-01-27,C0276,Debit Card,Delivered
O00948,2025-12-22,C0825,COD,Returned
O00949,2025-05-25,C0239,Credit Card,Delivered
O00950,2026-07-01,C0302,Credit Card,Delivered
O00951,2024-10-12,C0392,UPI,Delivered
O00952,2026-05-20,C0522,Debit Card,Delivered
O00953,2024-01-13,C0969,COD,Delivered
O00954,2025-08-30,C0369,UPI,Delivered
O00955,2025-05-12,C0233,Credit Card,Delivered
O00956,2026-01-02,C0195,Credit Card,Delivered
O00957,2024-08-25,C0907,Credit Card,Delivered
O00958,2024-04-03,C0012,UPI,Delivered
O00959,2024-12-03,C0906,Net Banking,Delivered
O00960,2026-02-19,C0921,UPI,Delivered
O00961,2024-06-19,C0689,Debit Card,Delivered
O00962,2025-08-28,C0177,Credit Card,Delivered
O00963,2025-10-22,C0217,Credit Card,Delivered
O00964,2025-09-15,C0011,UPI,Delivered
O00965,2025-07-20,C0446,Debit Card,Delivered
O00966,2026-04-28,C0630,UPI,Delivered
O00967,2026-07-24,C0164,UPI,Delivered
O00968,2025-04-11,C0551,Credit Card,Delivered
O00969,2025-09-19,C0053,Debit Card,Delivered
O00970,2024-05-22,C0218,UPI,Cancelled
O00971,2024-07-19,C0718,UPI,Delivered
O00972,2024-06-28,C0999,Net Banking,Delivered
O00973,2025-12-14,C0824,Net Banking,Delivered
O00974,2024-12-29,C0360,UPI,Delivered
O00975,2025-04-23,C0385,Debit Card,Delivered
O00976,2025-07-18,C0056,Credit Card,Returned
O00977,2025-04-15,C0118,Debit Card,Cancelled
O00978,2025-01-18,C0900,COD,Delivered
O00979,2025-11-22,C0253,UPI,Delivered
O00980,2026-07-14,C0798,Net Banking,Delivered
O00981,2025-02-20,C0780,Credit Card,Delivered
O00982,2026-04-04,C0803,Credit Card,Delivered
O00983,2024-11-03,C0845,Debit Card,Delivered
O00984,2025-10-10,C0180,COD,Delivered
O00985,2025-11-24,C0415,UPI,Delivered
O00986,2025-01-01,C0870,UPI,Delivered
O00987,2024-01-01,C0235,UPI,Delivered
O00988,2024-02-13,C0855,COD,Delivered
O00989,2026-01-08,C0708,Debit Card,Delivered
O00990,2026-04-22,C0820,Debit Card,Delivered
O00991,2024-04-07,C0080,UPI,Delivered
O00992,2025-12-20,C0647,COD,Cancelled
O00993,2024-09-21,C0022,Net Banking,Cancelled
O00994,2026-03-10,C0477,Debit Card,Delivered
O00995,2026-02-21,C0843,UPI,Delivered
O00996,2024-05-19,C0440,UPI,Delivered
O00997,2025-04-25,C0737,Credit Card,Delivered
O00998,2024-08-24,C0570,Debit Card,Delivered
O00999,2026-06-22,C0093,UPI,Delivered
O01000,2024-03-12,C0192,Debit Card,Delivered
O01001,2025-10-28,C0103,UPI,Delivered
O01002,2024-07-08,C0396,Net Banking,Delivered
O01003,2024-09-24,C0007,Credit Card,Delivered
O01004,2024-11-16,C0640,UPI,Returned
O01005,2024-04-16,C0567,Credit Card,Delivered
O01006,2024-08-19,C0231,Credit Card,Delivered
O01007,2024-02-11,C0874,UPI,Delivered
O01008,2025-12-02,C0574,Net Banking,Cancelled
O01009,2026-06-01,C0240,UPI,Delivered
O01010,2024-05-18,C0090,UPI,Delivered
O01011,2025-09-06,C0232,UPI,Delivered
O01012,2025-11-13,C0457,UPI,Delivered
O01013,2026-05-12,C0233,UPI,Delivered
O01014,2024-09-29,C0354,UPI,Delivered
O01015,2025-04-25,C0333,Credit Card,Delivered
O01016,2025-02-19,C0439,UPI,Delivered
O01017,2025-05-20,C0375,Debit Card,Delivered
O01018,2026-01-02,C0292,UPI,Delivered
O01019,2025-12-25,C0345,UPI,Delivered
O01020,2026-05-02,C0664,UPI,Delivered
O01021,2025-02-27,C0428,COD,Delivered
O01022,2025-02-10,C0657,Debit Card,Delivered
O01023,2025-07-21,C0130,Net Banking,Delivered
O01024,2025-01-24,C0141,UPI,Delivered
O01025,2024-12-07,C0415,Net Banking,Delivered
O01026,2025-09-05,C0093,UPI,Delivered
O01027,2026-07-21,C0626,UPI,Delivered
O01028,2025-05-07,C0284,Debit Card,Delivered
O01029,2024-07-10,C0956,Credit Card,Delivered
O01030,2025-05-13,C0923,COD,Delivered
O01031,2026-04-01,C0655,UPI,Delivered
O01032,2025-12-12,C0223,COD,Delivered
O01033,2024-08-20,C0744,Debit Card,Delivered
O01034,2024-08-14,C0463,Credit Card,Delivered
O01035,2025-01-05,C0545,UPI,Delivered
O01036,2024-05-18,C0276,UPI,Delivered
O01037,2026-05-05,C0682,COD,Delivered
O01038,2026-03-27,C0140,Credit Card,Delivered
O01039,2024-05-28,C0357,Debit Card,Delivered
O01040,2024-04-24,C0713,COD,Delivered
O01041,2025-03-25,C0023,UPI,Delivered
O01042,2024-03-03,C0968,Credit Card,Delivered
O01043,2024-04-13,C0736,Debit Card,Delivered
O01044,2026-04-30,C0880,UPI,Delivered
O01045,2026-05-20,C0270,UPI,Delivered
O01046,2025-10-29,C0859,Credit Card,Delivered
O01047,2024-09-29,C0665,Credit Card,Cancelled
O01048,2024-01-06,C0333,Debit Card,Delivered
O01049,2024-05-26,C0085,UPI,Delivered
O01050,2024-07-02,C0621,COD,Delivered
O01051,2024-01-28,C0031,UPI,Delivered
O01052,2025-07-03,C0741,Debit Card,Returned
O01053,2024-04-28,C0240,Credit Card,Delivered
O01054,2024-10-19,C0890,UPI,Returned
O01055,2025-01-05,C0363,UPI,Delivered
O01056,2024-08-31,C0822,Net Banking,Delivered
O01057,2025-08-02,C0389,COD,Delivered
O01058,2025-12-26,C0653,UPI,Delivered
O01059,2024-08-05,C0668,Credit Card,Delivered
O01060,2024-06-25,C0299,Credit Card,Delivered
O01061,2024-10-25,C0857,UPI,Delivered
O01062,2025-11-06,C0371,Debit Card,Delivered
O01063,2024-02-27,C0099,Net Banking,Delivered
O01064,2024-09-25,C0047,UPI,Delivered
O01065,2024-11-03,C0999,COD,Delivered
O01066,2025-07-23,C0839,UPI,Returned
O01067,2024-10-14,C0422,Debit Card,Delivered
O01068,2024-04-14,C0480,Credit Card,Delivered
O01069,2024-08-15,C0579,Credit Card,Delivered
O01070,2024-09-03,C0062,Credit Card,Returned
