OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,Profit
OD000468,O00181,P0050,3,791,15,2017.05,718.05
OD000469,O00182,P0006,2,5410,15,9197.0,2561.0
OD000470,O00182,P0080,4,13672,15,46484.8,18956.8
OD000471,O00182,P0019,4,6155,10,22158.0,10514.0
OD000472,O00182,P0034,4,8273,15,28128.2,2036.2
OD000473,O00183,P0011,3,7617,5,21708.45,6795.45
OD000474,O00183,P0023,2,12189,20,19502.4,8314.4
OD000475,O00183,P0052,4,1682,10,6055.2,2191.2
OD000476,O00183,P0072,4,10954,15,37243.6,16487.6
OD000477,O00184,P0005,1,526,0,526.0,237.0
OD000478,O00184,P0002,3,8892,0,26676.0,12441.0
OD000479,O00185,P0002,3,8892,15,22674.6,8439.6
OD000480,O00185,P0005,1,526,15,447.1,158.1
OD000481,O00185,P0012,4,2280,15,7752.0,1260.0
OD000482,O00186,P0062,2,6552,5,12448.8,4796.8
OD000483,O00186,P0077,4,3416,20,10931.2,4227.2
OD000484,O00187,P0061,4,6727,25,20181.0,1733.0
OD000485,O00187,P0077,1,3416,10,3074.4,1398.4
OD000486,O00187,P0062,3,6552,10,17690.4,6212.4
OD000487,O00188,P0071,2,8287,0,16574.0,5304.0
OD000488,O00189,P0046,2,10496,5,19942.4,10128.4
OD000489,O00189,P0028,3,3631,20,8714.4,962.4
OD000490,O00190,P0073,1,3981,20,3184.8,784.8
OD000491,O00191,P0001,1,8847,10,7962.3,3122.3
OD000492,O00192,P0010,2,6288,10,11318.4,3116.4
OD000493,O00193,P0079,1,11587,15,9848.95,4415.95
OD000494,O00194,P0017,1,10962,15,9317.7,4312.7
OD000495,O00195,P0072,4,10954,0,43816.0,23060.0
OD000496,O00195,P0030,3,10331,5,29443.35,11728.35
OD000497,O00196,P0080,3,13672,20,32812.8,12166.8
OD000498,O00196,P0064,3,6997,20,16792.8,4774.8
OD000499,O00196,P0061,4,6727,10,24217.2,5769.2
OD000500,O00196,P0074,3,4472,0,13416.0,3936.0
OD000501,O00197,P0019,3,6155,10,16618.5,7885.5
OD000502,O00197,P0082,1,2255,15,1916.75,752.75
OD000503,O00197,P0052,4,1682,10,6055.2,2191.2
OD000504,O00198,P0042,3,8402,10,22685.4,5549.4
OD000505,O00199,P0075,1,2498,5,2373.1,1039.1
OD000506,O00199,P0070,3,9093,0,27279.0,9747.0
OD000507,O00199,P0057,1,4846,0,4846.0,1992.0
OD000508,O00199,P0014,1,10018,0,10018.0,4665.0
OD000509,O00200,P0035,2,3553,15,6040.1,540.1
OD000510,O00200,P0065,3,1750,10,4725.0,1083.0
OD000511,O00200,P0008,1,9277,15,7885.45,1474.45
OD000512,O00200,P0058,3,3214,10,8677.8,2773.8
OD000513,O00201,P0055,2,3114,20,4982.4,496.4
OD000514,O00201,P0020,2,1983,10,3569.4,439.4
OD000515,O00202,P0011,2,7617,5,14472.3,4530.3
OD000516,O00202,P0077,2,3416,25,5124.0,1772.0
OD000517,O00203,P0039,3,7839,15,19989.45,3780.45
OD000518,O00203,P0060,4,3201,10,11523.6,5467.6
OD000519,O00204,P0042,1,8402,0,8402.0,2690.0
OD000520,O00204,P0024,1,9546,5,9068.7,4142.7
OD000521,O00205,P0052,3,1682,20,4036.8,1138.8
OD000522,O00205,P0042,4,8402,20,26886.4,4038.4
OD000523,O00205,P0031,2,14006,5,26611.4,13693.4
OD000524,O00206,P0019,1,6155,10,5539.5,2628.5
OD000525,O00207,P0057,3,4846,0,14538.0,5976.0
OD000526,O00207,P0047,4,4367,15,14847.8,2391.8
OD000527,O00207,P0006,3,5410,5,15418.5,5464.5
OD000528,O00208,P0005,2,526,10,946.8,368.8
OD000529,O00208,P0016,2,7194,25,10791.0,3543.0
OD000530,O00208,P0081,3,4694,5,13377.9,5625.9
OD000531,O00209,P0064,3,6997,10,18891.9,6873.9
OD000532,O00209,P0073,1,3981,5,3781.95,1381.95
OD000533,O00209,P0031,3,14006,0,42018.0,22641.0
OD000534,O00210,P0065,1,1750,25,1312.5,98.5
OD000535,O00210,P0019,1,6155,10,5539.5,2628.5
OD000536,O00211,P0031,3,14006,5,39917.1,20540.1
OD000537,O00211,P0081,1,4694,20,3755.2,1171.2
OD000538,O00212,P0042,1,8402,15,7141.7,1429.7
OD000539,O00212,P0052,1,1682,10,1513.8,547.8
OD000540,O00212,P0019,3,6155,15,15695.25,6962.25
OD000541,O00212,P0020,3,1983,15,5056.65,361.65
OD000542,O00213,P0070,1,9093,5,8638.35,2794.35
OD000543,O00213,P0065,1,1750,5,1662.5,448.5
OD000544,O00213,P0041,1,8569,10,7712.1,2907.1
OD000545,O00213,P0034,2,8273,20,13236.8,190.8
OD000546,O00214,P0047,1,4367,0,4367.0,1253.0
OD000547,O00215,P0040,4,6601,10,23763.6,7767.6
OD000548,O00215,P0016,3,7194,10,19423.8,8551.8
OD000549,O00216,P0026,2,9610,0,19220.0,6792.0
OD000550,O00216,P0006,2,5410,20,8656.0,2020.0
OD000551,O00216,P0035,2,3553,0,7106.0,1606.0
OD000552,O00217,P0021,3,12927,25,29085.75,11271.75
OD000553,O00217,P0026,2,9610,10,17298.0,4870.0
OD000554,O00217,P0039,1,7839,0,7839.0,2436.0
OD000555,O00218,P0005,3,526,5,1499.1,632.1
OD000556,O00219,P0082,1,2255,5,2142.25,978.25
OD000557,O00219,P0055,1,3114,15,2646.9,403.9
OD000558,O00219,P0026,2,9610,0,19220.0,6792.0
OD000559,O00220,P0069,4,6924,5,26311.2,3491.2
OD000560,O00220,P0051,4,8105,0,32420.0,14236.0
OD000561,O00220,P0006,3,5410,15,13795.5,3841.5
OD000562,O00221,P0010,3,6288,20,15091.2,2788.2
OD000563,O00221,P0063,3,5568,5,15868.8,6532.8
OD000564,O00221,P0069,4,6924,15,23541.6,721.6
OD000565,O00221,P0025,2,6585,0,13170.0,5780.0
OD000566,O00222,P0015,1,6239,0,6239.0,1779.0
OD000567,O00222,P0002,2,8892,5,16894.8,7404.8
OD000568,O00223,P0027,4,4363,20,13961.6,261.6
OD000569,O00223,P0023,2,12189,5,23159.1,11971.1
OD000570,O00223,P0033,4,5694,10,20498.4,2642.4
OD000571,O00223,P0078,4,2727,10,9817.2,2925.2
OD000572,O00224,P0038,1,5709,10,5138.1,2139.1
OD000573,O00224,P0070,2,9093,10,16367.4,4679.4
OD000574,O00224,P0010,2,6288,0,12576.0,4374.0
OD000575,O00225,P0082,2,2255,15,3833.5,1505.5
OD000576,O00225,P0065,4,1750,0,7000.0,2144.0
OD000577,O00226,P0025,1,6585,10,5926.5,2231.5
OD000578,O00226,P0017,3,10962,5,31241.7,16226.7
OD000579,O00227,P0053,1,500,5,475.0,243.0
OD000580,O00227,P0076,4,7205,25,21615.0,3283.0
OD000581,O00227,P0074,4,4472,15,15204.8,2564.8
OD000582,O00227,P0080,3,13672,10,36914.4,16268.4
OD000583,O00228,P0039,3,7839,20,18813.6,2604.6
OD000584,O00229,P0076,3,7205,15,18372.75,4623.75
OD000585,O00229,P0031,2,14006,15,23810.2,10892.2
OD000586,O00229,P0032,2,11145,5,21175.5,8759.5
OD000587,O00230,P0047,1,4367,5,4148.65,1034.65
OD000588,O00230,P0070,2,9093,5,17276.7,5588.7
OD000589,O00230,P0051,2,8105,20,12968.0,3876.0
OD000590,O00230,P0017,4,10962,20,35078.4,15058.4
OD000591,O00231,P0073,1,3981,5,3781.95,1381.95
OD000592,O00231,P0014,4,10018,15,34061.2,12649.2
OD000593,O00231,P0027,2,4363,5,8289.7,1439.7
OD000594,O00231,P0055,1,3114,10,2802.6,559.6
OD000595,O00232,P0018,1,8947,15,7604.95,1543.95
OD000596,O00232,P0047,3,4367,20,10480.8,1138.8
OD000597,O00233,P0079,1,11587,20,9269.6,3836.6
OD000598,O00233,P0014,4,10018,10,36064.8,14652.8
OD000599,O00234,P0048,4,3582,15,12178.8,4326.8
OD000600,O00234,P0063,4,5568,15,18931.2,6483.2
OD000601,O00234,P0016,1,7194,5,6834.3,3210.3
OD000602,O00234,P0073,1,3981,15,3383.85,983.85
OD000603,O00235,P0050,2,791,15,1344.7,478.7
OD000604,O00235,P0019,2,6155,25,9232.5,3410.5
OD000605,O00236,P0015,3,6239,5,17781.15,4401.15
OD000606,O00237,P0001,4,8847,10,31849.2,12489.2
OD000607,O00238,P0072,1,10954,15,9310.9,4121.9
OD000608,O00239,P0042,3,8402,15,21425.1,4289.1
OD000609,O00239,P0062,4,6552,20,20966.4,5662.4
OD000610,O00239,P0007,4,9936,15,33782.4,9010.4
OD000611,O00240,P0049,2,4908,15,8343.6,3121.6
OD000612,O00240,P0054,1,7011,20,5608.8,1967.8
OD000613,O00240,P0033,1,5694,15,4839.9,375.9
OD000614,O00241,P0077,1,3416,10,3074.4,1398.4
OD000615,O00241,P0067,1,3128,10,2815.2,579.2
OD000616,O00241,P0039,1,7839,20,6271.2,868.2
OD000617,O00242,P0059,1,7607,0,7607.0,3967.0
OD000618,O00243,P0048,2,3582,10,6447.6,2521.6
OD000619,O00243,P0046,2,10496,15,17843.2,8029.2
OD000620,O00243,P0052,1,1682,10,1513.8,547.8
OD000621,O00244,P0059,1,7607,5,7226.65,3586.65
OD000622,O00244,P0028,3,3631,15,9259.05,1507.05
OD000623,O00245,P0018,3,8947,10,24156.9,5973.9
OD000624,O00245,P0058,1,3214,0,3214.0,1246.0
OD000625,O00245,P0043,2,3251,15,5526.7,116.7
OD000626,O00245,P0076,3,7205,20,17292.0,3543.0
OD000627,O00246,P0070,1,9093,15,7729.05,1885.05
OD000628,O00246,P0001,4,8847,10,31849.2,12489.2
OD000629,O00246,P0035,2,3553,15,6040.1,540.1
OD000630,O00246,P0049,1,4908,10,4417.2,1806.2
OD000631,O00247,P0059,3,7607,10,20538.9,9618.9
OD000632,O00247,P0058,3,3214,0,9642.0,3738.0
OD000633,O00247,P0014,2,10018,10,18032.4,7326.4
OD000634,O00248,P0010,4,6288,5,23894.4,7490.4
OD000635,O00248,P0067,4,3128,15,10635.2,1691.2
OD000636,O00248,P0044,2,1630,5,3097.0,621.0
OD000637,O00249,P0026,2,9610,5,18259.0,5831.0
OD000638,O00249,P0057,2,4846,5,9207.4,3499.4
OD000639,O00249,P0068,2,375,0,750.0,150.0
OD000640,O00249,P0079,2,11587,5,22015.3,11149.3
OD000641,O00250,P0053,2,500,5,950.0,486.0
OD000642,O00250,P0018,1,8947,15,7604.95,1543.95
OD000643,O00250,P0065,3,1750,5,4987.5,1345.5
OD000644,O00250,P0023,1,12189,0,12189.0,6595.0
OD000645,O00251,P0044,2,1630,15,2771.0,295.0
OD000646,O00251,P0080,4,13672,15,46484.8,18956.8
OD000647,O00251,P0037,1,4495,5,4270.25,1706.25
OD000648,O00252,P0064,2,6997,5,13294.3,5282.3
OD000649,O00253,P0051,3,8105,20,19452.0,5814.0
OD000650,O00254,P0015,3,6239,0,18717.0,5337.0
OD000651,O00254,P0069,1,6924,0,6924.0,1219.0
OD000652,O00255,P0081,1,4694,5,4459.3,1875.3
OD000653,O00255,P0003,1,319,15,271.15,9.15
OD000654,O00255,P0047,3,4367,5,12445.95,3103.95
OD000655,O00256,P0004,1,3517,20,2813.6,285.6
OD000656,O00256,P0005,1,526,25,394.5,105.5
OD000657,O00256,P0059,1,7607,5,7226.65,3586.65
OD000658,O00256,P0017,2,10962,15,18635.4,8625.4
OD000659,O00257,P0001,2,8847,20,14155.2,4475.2
OD000660,O00257,P0055,4,3114,15,10587.6,1615.6
OD000661,O00258,P0015,2,6239,10,11230.2,2310.2
OD000662,O00259,P0019,2,6155,5,11694.5,5872.5
OD000663,O00259,P0061,3,6727,15,17153.85,3317.85
OD000664,O00259,P0039,3,7839,0,23517.0,7308.0
OD000665,O00259,P0014,3,10018,20,24043.2,7984.2
OD000666,O00260,P0070,1,9093,10,8183.7,2339.7
OD000667,O00261,P0030,1,10331,20,8264.8,2359.8
OD000668,O00261,P0055,3,3114,0,9342.0,2613.0
OD000669,O00261,P0018,4,8947,25,26841.0,2597.0
OD000670,O00261,P0039,3,7839,5,22341.15,6132.15
OD000671,O00262,P0054,4,7011,5,26641.8,12077.8
OD000672,O00263,P0041,2,8569,10,15424.2,5814.2
OD000673,O00263,P0069,2,6924,10,12463.2,1053.2
OD000674,O00263,P0009,2,4834,10,8701.2,2193.2
OD000675,O00264,P0033,4,5694,5,21637.2,3781.2
OD000676,O00264,P0062,4,6552,5,24897.6,9593.6
OD000677,O00264,P0023,3,12189,25,27425.25,10643.25
OD000678,O00265,P0056,1,14270,5,13556.5,7001.5
OD000679,O00265,P0066,4,3382,10,12175.2,2539.2
OD000680,O00266,P0014,2,10018,10,18032.4,7326.4
OD000681,O00266,P0065,2,1750,20,2800.0,372.0
OD000682,O00266,P0043,1,3251,10,2925.9,220.9
OD000683,O00266,P0041,2,8569,10,15424.2,5814.2
OD000684,O00267,P0027,1,4363,5,4144.85,719.85
OD000685,O00267,P0059,3,7607,0,22821.0,11901.0
OD000686,O00267,P0001,2,8847,15,15039.9,5359.9
OD000687,O00268,P0020,2,1983,0,3966.0,836.0
OD000688,O00268,P0044,4,1630,15,5542.0,590.0
OD000689,O00268,P0017,2,10962,20,17539.2,7529.2
OD000690,O00269,P0014,2,10018,10,18032.4,7326.4
OD000691,O00269,P0004,4,3517,20,11254.4,1142.4
OD000692,O00270,P0030,4,10331,25,30993.0,7373.0
OD000693,O00271,P0003,3,319,5,909.15,123.15
OD000694,O00271,P0019,4,6155,5,23389.0,11745.0
OD000695,O00271,P0064,4,6997,15,23789.8,7765.8
OD000696,O00272,P0074,2,4472,15,7602.4,1282.4
OD000697,O00272,P0045,4,8473,5,32197.4,7181.4
OD000698,O00273,P0053,2,500,15,850.0,386.0
OD000699,O00274,P0040,2,6601,0,13202.0,5204.0
OD000700,O00274,P0009,3,4834,0,14502.0,4740.0
OD000701,O00274,P0054,3,7011,15,17878.05,6955.05
OD000702,O00275,P0019,3,6155,10,16618.5,7885.5
OD000703,O00275,P0077,3,3416,10,9223.2,4195.2
OD000704,O00276,P0023,4,12189,5,46318.2,23942.2
OD000705,O00277,P0019,1,6155,15,5231.75,2320.75
OD000706,O00277,P0006,2,5410,10,9738.0,3102.0
OD000707,O00278,P0028,2,3631,5,6898.9,1730.9
OD000708,O00278,P0054,3,7011,20,16826.4,5903.4
OD000709,O00278,P0071,2,8287,10,14916.6,3646.6
OD000710,O00279,P0041,3,8569,5,24421.65,10006.65
OD000711,O00279,P0048,3,3582,15,9134.1,3245.1
OD000712,O00279,P0072,2,10954,20,17526.4,7148.4
OD000713,O00279,P0001,1,8847,15,7519.95,2679.95
OD000714,O00280,P0056,1,14270,10,12843.0,6288.0
OD000715,O00281,P0020,2,1983,0,3966.0,836.0
OD000716,O00281,P0068,3,375,20,900.0,0.0
OD000717,O00282,P0018,3,8947,10,24156.9,5973.9
OD000718,O00283,P0001,4,8847,0,35388.0,16028.0
OD000719,O00283,P0009,3,4834,10,13051.8,3289.8
OD000720,O00283,P0077,4,3416,15,11614.4,4910.4
OD000721,O00283,P0032,1,11145,5,10587.75,4379.75
OD000722,O00284,P0010,3,6288,20,15091.2,2788.2
OD000723,O00284,P0009,4,4834,20,15468.8,2452.8
OD000724,O00284,P0058,2,3214,20,5142.4,1206.4
OD000725,O00285,P0044,2,1630,5,3097.0,621.0
OD000726,O00285,P0082,1,2255,20,1804.0,640.0
OD000727,O00285,P0055,2,3114,20,4982.4,496.4
OD000728,O00286,P0059,4,7607,15,25863.8,11303.8
OD000729,O00287,P0055,1,3114,10,2802.6,559.6
OD000730,O00287,P0057,2,4846,20,7753.6,2045.6
OD000731,O00287,P0058,4,3214,5,12213.2,4341.2
OD000732,O00287,P0066,1,3382,20,2705.6,296.6
OD000733,O00288,P0073,1,3981,10,3582.9,1182.9
OD000734,O00288,P0075,2,2498,5,4746.2,2078.2
OD000735,O00288,P0078,2,2727,20,4363.2,917.2
OD000736,O00288,P0080,4,13672,10,49219.2,21691.2
OD000737,O00289,P0018,2,8947,10,16104.6,3982.6
OD000738,O00290,P0039,2,7839,25,11758.5,952.5
OD000739,O00290,P0027,4,4363,20,13961.6,261.6
OD000740,O00291,P0064,1,6997,10,6297.3,2291.3
OD000741,O00291,P0051,1,8105,20,6484.0,1938.0
OD000742,O00291,P0071,3,8287,10,22374.9,5469.9
OD000743,O00292,P0049,3,4908,10,13251.6,5418.6
OD000744,O00292,P0026,1,9610,0,9610.0,3396.0
OD000745,O00292,P0030,1,10331,0,10331.0,4426.0
OD000746,O00293,P0034,1,8273,5,7859.35,1336.35
OD000747,O00293,P0033,3,5694,15,14519.7,1127.7
OD000748,O00293,P0053,2,500,5,950.0,486.0
OD000749,O00293,P0026,4,9610,0,38440.0,13584.0
OD000750,O00294,P0025,3,6585,20,15804.0,4719.0
OD000751,O00295,P0041,1,8569,10,7712.1,2907.1
OD000752,O00295,P0065,4,1750,10,6300.0,1444.0
OD000753,O00295,P0049,2,4908,5,9325.2,4103.2
OD000754,O00296,P0019,1,6155,5,5847.25,2936.25
OD000755,O00297,P0059,3,7607,10,20538.9,9618.9
OD000756,O00297,P0008,1,9277,15,7885.45,1474.45
OD000757,O00298,P0038,3,5709,15,14557.95,5560.95
OD000758,O00299,P0033,1,5694,10,5124.6,660.6
OD000759,O00299,P0062,2,6552,20,10483.2,2831.2
OD000760,O00299,P0025,4,6585,15,22389.0,7609.0
OD000761,O00299,P0045,2,8473,15,14404.1,1896.1
OD000762,O00300,P0001,4,8847,20,28310.4,8950.4
OD000763,O00301,P0061,3,6727,20,16144.8,2308.8
OD000764,O00301,P0069,1,6924,10,6231.6,526.6
OD000765,O00302,P0022,2,5467,0,10934.0,5896.0
OD000766,O00302,P0060,3,3201,5,9122.85,4580.85
OD000767,O00302,P0019,2,6155,15,10463.5,4641.5
OD000768,O00302,P0082,2,2255,20,3608.0,1280.0
OD000769,O00303,P0019,1,6155,0,6155.0,3244.0
OD000770,O00303,P0015,4,6239,15,21212.6,3372.6
OD000771,O00303,P0070,3,9093,10,24551.1,7019.1
OD000772,O00304,P0034,3,8273,0,24819.0,5250.0
OD000773,O00304,P0003,2,319,0,638.0,114.0
OD000774,O00304,P0041,4,8569,15,29134.6,9914.6
OD000775,O00304,P0061,3,6727,25,15135.75,1299.75
OD000776,O00305,P0019,1,6155,10,5539.5,2628.5
OD000777,O00306,P0052,1,1682,5,1597.9,631.9
OD000778,O00307,P0066,1,3382,5,3212.9,803.9
OD000779,O00307,P0027,4,4363,0,17452.0,3752.0
OD000780,O00307,P0002,2,8892,10,16005.6,6515.6
OD000781,O00308,P0051,3,8105,0,24315.0,10677.0
OD000782,O00308,P0029,2,8916,15,15157.2,3013.2
OD000783,O00308,P0075,2,2498,25,3747.0,1079.0
OD000784,O00308,P0069,2,6924,15,11770.8,360.8
OD000785,O00309,P0041,3,8569,15,21850.95,7435.95
OD000786,O00309,P0073,1,3981,10,3582.9,1182.9
OD000787,O00310,P0019,2,6155,5,11694.5,5872.5
OD000788,O00311,P0065,1,1750,20,1400.0,186.0
OD000789,O00312,P0031,2,14006,10,25210.8,12292.8
OD000790,O00312,P0032,4,11145,0,44580.0,19748.0
OD000791,O00312,P0036,4,8476,10,30513.6,11921.6
OD000792,O00313,P0057,4,4846,20,15507.2,4091.2
OD000793,O00313,P0059,3,7607,25,17115.75,6195.75
OD000794,O00314,P0057,2,4846,10,8722.8,3014.8
OD000795,O00315,P0050,3,791,5,2254.35,955.35
OD000796,O00315,P0060,1,3201,20,2560.8,1046.8
OD000797,O00315,P0065,2,1750,5,3325.0,897.0
OD000798,O00315,P0020,3,1983,10,5354.1,659.1
OD000799,O00316,P0081,4,4694,20,15020.8,4684.8
OD000800,O00316,P0040,4,6601,0,26404.0,10408.0
OD000801,O00316,P0043,3,3251,5,9265.35,1150.35
OD000802,O00316,P0046,3,10496,20,25190.4,10469.4
OD000803,O00317,P0057,3,4846,15,12357.3,3795.3
OD000804,O00317,P0043,1,3251,15,2763.35,58.35
OD000805,O00317,P0062,2,6552,0,13104.0,5452.0
OD000806,O00317,P0081,4,4694,10,16898.4,6562.4
OD000807,O00318,P0062,4,6552,0,26208.0,10904.0
OD000808,O00319,P0030,2,10331,15,17562.7,5752.7
OD000809,O00320,P0041,1,8569,5,8140.55,3335.55
OD000810,O00320,P0033,4,5694,0,22776.0,4920.0
OD000811,O00321,P0017,2,10962,10,19731.6,9721.6
OD000812,O00322,P0009,4,4834,10,17402.4,4386.4
OD000813,O00322,P0064,3,6997,0,20991.0,8973.0
OD000814,O00323,P0050,3,791,10,2135.7,836.7
OD000815,O00323,P0041,2,8569,15,14567.3,4957.3
OD000816,O00324,P0078,4,2727,10,9817.2,2925.2
OD000817,O00324,P0061,1,6727,5,6390.65,1778.65
OD000818,O00324,P0059,2,7607,10,13692.6,6412.6
OD000819,O00325,P0033,4,5694,20,18220.8,364.8
OD000820,O00326,P0045,1,8473,15,7202.05,948.05
OD000821,O00326,P0081,4,4694,10,16898.4,6562.4
OD000822,O00326,P0036,1,8476,5,8052.2,3404.2
OD000823,O00326,P0001,2,8847,25,13270.5,3590.5
OD000824,O00327,P0061,2,6727,15,11435.9,2211.9
OD000825,O00327,P0037,1,4495,10,4045.5,1481.5
OD000826,O00327,P0022,4,5467,20,17494.4,7418.4
OD000827,O00328,P0038,4,5709,0,22836.0,10840.0
OD000828,O00328,P0024,4,9546,20,30547.2,10843.2
OD000829,O00328,P0072,2,10954,0,21908.0,11530.0
OD000830,O00329,P0026,2,9610,15,16337.0,3909.0
OD000831,O00329,P0001,2,8847,0,17694.0,8014.0
OD000832,O00329,P0047,3,4367,10,11790.9,2448.9
OD000833,O00329,P0033,1,5694,0,5694.0,1230.0
OD000834,O00330,P0001,1,8847,10,7962.3,3122.3
OD000835,O00331,P0004,2,3517,15,5978.9,922.9
OD000836,O00331,P0061,4,6727,0,26908.0,8460.0
OD000837,O00331,P0019,4,6155,5,23389.0,11745.0
OD000838,O00332,P0056,3,14270,0,42810.0,23145.0
OD000839,O00332,P0049,4,4908,25,14724.0,4280.0
OD000840,O00332,P0063,3,5568,10,15033.6,5697.6
OD000841,O00333,P0069,4,6924,10,24926.4,2106.4
OD000842,O00333,P0057,4,4846,10,17445.6,6029.6
OD000843,O00333,P0051,1,8105,10,7294.5,2748.5
OD000844,O00333,P0030,2,10331,20,16529.6,4719.6
OD000845,O00334,P0019,1,6155,0,6155.0,3244.0
OD000846,O00334,P0018,3,8947,15,22814.85,4631.85
OD000847,O00334,P0039,1,7839,10,7055.1,1652.1
OD000848,O00335,P0064,3,6997,10,18891.9,6873.9
OD000849,O00335,P0010,1,6288,10,5659.2,1558.2
OD000850,O00336,P0055,1,3114,15,2646.9,403.9
OD000851,O00336,P0030,2,10331,15,17562.7,5752.7
OD000852,O00336,P0080,1,13672,20,10937.6,4055.6
OD000853,O00337,P0019,3,6155,15,15695.25,6962.25
OD000854,O00337,P0026,3,9610,20,23064.0,4422.0
OD000855,O00337,P0043,3,3251,0,9753.0,1638.0
OD000856,O00337,P0053,2,500,5,950.0,486.0
OD000857,O00338,P0026,4,9610,5,36518.0,11662.0
OD000858,O00338,P0080,2,13672,15,23242.4,9478.4
OD000859,O00338,P0031,2,14006,20,22409.6,9491.6
OD000860,O00339,P0068,1,375,5,356.25,56.25
OD000861,O00339,P0028,4,3631,15,12345.4,2009.4
OD000862,O00339,P0027,4,4363,0,17452.0,3752.0
OD000863,O00339,P0030,2,10331,15,17562.7,5752.7
OD000864,O00340,P0007,2,9936,10,17884.8,5498.8
OD000865,O00340,P0062,1,6552,5,6224.4,2398.4
OD000866,O00340,P0032,2,11145,20,17832.0,5416.0
OD000867,O00341,P0070,3,9093,5,25915.05,8383.05
OD000868,O00341,P0028,3,3631,10,9803.7,2051.7
OD000869,O00341,P0068,2,375,15,637.5,37.5
OD000870,O00341,P0029,3,8916,15,22735.8,4519.8
OD000871,O00342,P0029,2,8916,10,16048.8,3904.8
OD000872,O00343,P0008,2,9277,15,15770.9,2948.9
OD000873,O00343,P0056,4,14270,0,57080.0,30860.0
OD000874,O00344,P0071,3,8287,20,19888.8,2983.8
OD000875,O00344,P0051,1,8105,10,7294.5,2748.5
OD000876,O00345,P0040,4,6601,5,25083.8,9087.8
OD000877,O00345,P0070,1,9093,10,8183.7,2339.7
OD000878,O00345,P0015,1,6239,10,5615.1,1155.1
OD000879,O00346,P0031,4,14006,10,50421.6,24585.6
OD000880,O00346,P0010,2,6288,10,11318.4,3116.4
OD000881,O00347,P0021,1,12927,25,9695.25,3757.25
OD000882,O00348,P0073,3,3981,5,11345.85,4145.85
OD000883,O00348,P0034,2,8273,0,16546.0,3500.0
OD000884,O00349,P0013,2,1311,5,2490.9,1288.9
OD000885,O00350,P0055,3,3114,0,9342.0,2613.0
OD000886,O00351,P0048,3,3582,5,10208.7,4319.7
OD000887,O00351,P0034,1,8273,15,7032.05,509.05
OD000888,O00351,P0001,2,8847,0,17694.0,8014.0
OD000889,O00352,P0011,1,7617,0,7617.0,2646.0
OD000890,O00352,P0047,2,4367,5,8297.3,2069.3
OD000891,O00352,P0079,2,11587,25,17380.5,6514.5
OD000892,O00353,P0056,3,14270,0,42810.0,23145.0
OD000893,O00353,P0051,4,8105,5,30799.0,12615.0
OD000894,O00354,P0065,4,1750,15,5950.0,1094.0
OD000895,O00354,P0075,4,2498,15,8493.2,3157.2
OD000896,O00354,P0040,1,6601,20,5280.8,1281.8
OD000897,O00355,P0004,3,3517,15,8968.35,1384.35
OD000898,O00356,P0035,3,3553,5,10126.05,1876.05
OD000899,O00356,P0073,3,3981,0,11943.0,4743.0
OD000900,O00356,P0033,4,5694,0,22776.0,4920.0
OD000901,O00357,P0015,2,6239,15,10606.3,1686.3
OD000902,O00358,P0015,1,6239,15,5303.15,843.15
OD000903,O00358,P0013,2,1311,10,2359.8,1157.8
OD000904,O00359,P0073,3,3981,5,11345.85,4145.85
OD000905,O00359,P0026,3,9610,15,24505.5,5863.5
OD000906,O00359,P0042,1,8402,10,7561.8,1849.8
OD000907,O00359,P0041,4,8569,10,30848.4,11628.4
OD000908,O00360,P0002,3,8892,15,22674.6,8439.6
OD000909,O00360,P0050,2,791,0,1582.0,716.0
OD000910,O00361,P0062,1,6552,5,6224.4,2398.4
OD000911,O00362,P0001,1,8847,25,6635.25,1795.25
OD000912,O00362,P0066,4,3382,20,10822.4,1186.4
OD000913,O00363,P0063,4,5568,15,18931.2,6483.2
OD000914,O00363,P0068,1,375,5,356.25,56.25
OD000915,O00363,P0044,2,1630,10,2934.0,458.0
OD000916,O00364,P0060,2,3201,15,5441.7,2413.7
OD000917,O00365,P0017,3,10962,0,32886.0,17871.0
OD000918,O00365,P0082,3,2255,0,6765.0,3273.0
OD000919,O00366,P0024,4,9546,25,28638.0,8934.0
OD000920,O00366,P0001,4,8847,5,33618.6,14258.6
OD000921,O00366,P0029,4,8916,10,32097.6,7809.6
OD000922,O00366,P0049,2,4908,20,7852.8,2630.8
OD000923,O00367,P0065,3,1750,15,4462.5,820.5
OD000924,O00367,P0056,4,14270,15,48518.0,22298.0
OD000925,O00367,P0043,2,3251,20,5201.6,-208.4
OD000926,O00368,P0017,2,10962,15,18635.4,8625.4
OD000927,O00368,P0014,2,10018,20,16028.8,5322.8
OD000928,O00369,P0044,4,1630,0,6520.0,1568.0
OD000929,O00369,P0082,3,2255,0,6765.0,3273.0
OD000930,O00369,P0003,2,319,25,478.5,-45.5
OD000931,O00369,P0064,2,6997,10,12594.6,4582.6
OD000932,O00370,P0060,2,3201,20,5121.6,2093.6
OD000933,O00370,P0076,3,7205,5,20534.25,6785.25
OD000934,O00371,P0052,3,1682,5,4793.7,1895.7
OD000935,O00371,P0072,2,10954,20,17526.4,7148.4
OD000936,O00371,P0043,1,3251,10,2925.9,220.9
